id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,shot_end_location_2,shot_aerial_won,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_cross,pass_goal_assist
9bea6205-379b-43b8-8471-85233f75bb56,2026,2,00:02:28.336,47,28,30,Pass,89,217,Barcelona,7,From Goal Kick,217,Barcelona,1.917141,,83bb2db9-9476-4bb2-aae1-cfebd5d5a3a9,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.221685,-1.3839267,1.0,Ground Pass,11.5,12.3,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d65b842-5d8c-435b-b98c-a2bf8d8455bb,2028,2,00:02:35.279,47,35,30,Pass,89,217,Barcelona,7,From Goal Kick,217,Barcelona,2.039972,,84a7b659-007c-47dd-be0e-355f51e16a9d,5506,Javier Alejandro Mascherano,5,Left Center Back,25.3,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,40.250465,-0.35789832,3.0,High Pass,63.0,7.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97c5844d-3380-4fa4-b6b1-9badf6f67b3a,2031,2,00:02:37.359,47,37,30,Pass,89,217,Barcelona,7,From Goal Kick,217,Barcelona,1.244131,,1ce1f867-3347-4e9b-8c53-700f4907683c,4320,Neymar da Silva Santos Junior,21,Left Wing,63.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,18.933569,0.54404265,3.0,High Pass,79.2,17.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e49a78-c2c6-4301-a139-af95175c53a0,2034,2,00:02:38.643,47,38,30,Pass,89,217,Barcelona,7,From Goal Kick,217,Barcelona,0.547407,,e42d26f9-5b23-4cbc-8cb4-4b4d21507058,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.7,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.218122,2.9346004,1.0,Ground Pass,69.7,19.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908a1a8a-bb28-41d4-94df-213349e9e192,2039,2,00:02:41.040,47,41,30,Pass,89,217,Barcelona,7,From Goal Kick,217,Barcelona,0.5653,,4f8ae990-dd22-4b0c-8d1d-2563627415cf,4320,Neymar da Silva Santos Junior,21,Left Wing,73.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,11.947385,-0.89213383,1.0,Ground Pass,81.1,6.2,,,38.0,Left Foot,,7c478e03-532f-48a3-b7fa-0175aa523f15,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e67a6af2-da15-4c3d-8383-b5c92f58431f,2042,2,00:02:54.051,47,54,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,1.596241,,5e9a556d-1c30-45fc-a153-83eb9969a600,5211,Jordi Alba Ramos,6,Left Back,84.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.609048,1.8680286,2.0,Low Pass,81.1,11.2,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b341f339-3ce7-4029-a2e9-80f0613d9213,2046,2,00:02:56.372,47,56,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,0.535019,,1e4d454a-5f90-46ac-b7d9-67d9449bc459,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.7,7.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,6.868042,-1.2904967,1.0,Ground Pass,85.6,0.4,,,40.0,Right Foot,,a1a226b3-eda5-4a88-894e-3624170c18da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50ccb8de-ff25-4c36-9a43-cd8249f3d788,2049,2,00:02:58.393,47,58,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,1.734808,,d480eca1-8baf-437e-b8dd-cc8126681ee1,5211,Jordi Alba Ramos,6,Left Back,85.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.38098,3.0286007,1.0,Ground Pass,57.4,3.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ff7f9e5-6172-4657-aac9-4629ff42974b,2052,2,00:03:04.009,48,4,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,1.384197,,c60dea17-5ebc-47ce-8ee0-0536326d344b,5506,Javier Alejandro Mascherano,5,Left Center Back,47.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,19.784084,-0.710271,1.0,Ground Pass,62.0,3.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea9fa13-b48c-4a37-9c60-354feb319321,2055,2,00:03:05.433,48,5,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,0.98484,,5fb54d42-87a3-40f8-ac72-5e5d5ce4121f,5211,Jordi Alba Ramos,6,Left Back,62.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,20.297045,2.3736143,1.0,Ground Pass,47.8,18.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e292566b-623f-4d59-956d-df36b7dad97e,2058,2,00:03:08.258,48,8,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,2.530929,,e53720aa-2107-47e9-8251-7fe25e87f785,5506,Javier Alejandro Mascherano,5,Left Center Back,43.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,49.684708,1.6291976,3.0,High Pass,41.0,73.0,,,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a96508b-933e-4390-b8f8-fba541763840,2061,2,00:03:14.609,48,14,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,2.9751,,e95d028e-9895-4c8c-a25f-794021af6da2,4324,Daniel Alves da Silva,2,Right Back,44.7,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,50.51198,-0.021778734,3.0,High Pass,95.2,72.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeb02f7c-8f25-48f4-a85a-fd2e960be4f1,2064,2,00:03:17.733,48,17,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,0.737364,,dd2c5b06-c4f0-412d-8e12-5a0bfeb31e63,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,95.0,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.258874,-2.6487563,2.0,Low Pass,84.2,66.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a503b07-c5f1-4de9-9608-ba6f8afaa4a7,2067,2,00:03:20.119,48,20,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,0.664101,,12023b58-aa75-4a93-9ae6-e9cbf02f35db,5470,Ivan Rakitić,13,Right Center Midfield,89.1,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,2.942788,1.4000611,1.0,Ground Pass,89.6,73.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674e795-d5e2-430a-9706-7cdbcc2d51a5,2070,2,00:03:22.308,48,22,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,1.61792,,2b8372a9-4deb-4d0c-ae41-671bf9ca9736,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.1,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.239517,-3.075754,1.0,Ground Pass,70.9,66.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947a878f-eb97-46b8-9639-40f14ef0b920,2073,2,00:03:24.006,48,24,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,0.831983,,30ded5e7-3892-41cf-8c0a-be7b6c4dd320,4324,Daniel Alves da Silva,2,Right Back,70.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.924396,-0.38050637,1.0,Ground Pass,82.5,60.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c08bd1-08bc-48f8-9523-04048ebcf432,2076,2,00:03:25.357,48,25,30,Pass,90,217,Barcelona,4,From Throw In,217,Barcelona,1.044037,,fc6d3a9d-e0cc-461a-98e2-06bf4c696fdd,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,82.5,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.976472,-2.3207483,1.0,Ground Pass,75.7,48.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
