id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper,miscontrol,block,ball_recovery,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,pass_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist
97d71f18-946a-4e8c-aed0-15f76305f0a5,2562,2,00:16:09.053,61,9,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,0.7724,,b4f404f3-453f-40fd-941b-8c43c282bd1b,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.3,26.2,20131.0,Xavier Hernández Creus,5.8463664,-2.917358,1.0,Ground Pass,80.6,24.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b954f9-a376-476f-8bc5-dc229ffca406,2565,2,00:16:10.217,61,10,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,0.9912,,8288fcf3-53ba-419b-be68-1566f222ae1b,,20131,Xavier Hernández Creus,15,Left Center Midfield,80.8,24.9,5470.0,Ivan Rakitić,11.555085,1.1613591,1.0,Ground Pass,85.4,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfcfb066-55a6-440f-a1b8-ab5c8270ecbe,2568,2,00:16:13.024,61,13,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.2419,,766cfc4d-f83c-48f5-848a-4f6493a3e40e,,5470,Ivan Rakitić,13,Right Center Midfield,94.9,44.3,5246.0,Luis Alberto Suárez Díaz,16.76574,0.81492543,1.0,Ground Pass,106.4,56.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c75b0a9f-6e8c-460e-9da6-d77b8c518f59,2572,2,00:16:15.522,61,15,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.3408,,0d1eb7ee-26f2-4f25-bf28-b27d6a4de567,,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.9,53.9,5503.0,Lionel Andrés Messi Cuccittini,19.121193,-1.7230481,3.0,High Pass,113.0,35.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,9f153cf5-adb7-4450-8819-75ee95bd84c1,,,,b7818ee6-fe08-4cf3-8ea2-99c862f8a125,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
3f2c26cd-5dd9-4025-9999-63a6bcc5b269,2594,2,00:17:42.549,62,42,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,2.3719,,44287cfe-ac75-4474-a903-c1b9cd3940c8,,20131,Xavier Hernández Creus,15,Left Center Midfield,53.3,26.6,5213.0,Gerard Piqué Bernabéu,25.964977,2.108574,2.0,Low Pass,40.0,48.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ead194e5-a5cd-4a24-b59c-e4c22bbb8004,2597,2,00:17:44.939,62,44,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,1.8101,,542469be-c0b9-4b0d-87cd-f6c1e0c9f182,,5213,Gerard Piqué Bernabéu,3,Right Center Back,38.4,49.7,4324.0,Daniel Alves da Silva,18.213182,1.0284936,2.0,Low Pass,47.8,65.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa72ca9d-80cf-4a01-9f51-3d4aa7abe08d,2600,2,00:17:48.970,62,48,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,2.119717,,74fddcc3-0d24-467b-bece-e3d5af1222ff,,4324,Daniel Alves da Silva,2,Right Back,50.8,70.8,5213.0,Gerard Piqué Bernabéu,19.192707,-2.5564802,1.0,Ground Pass,34.8,60.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9e88e8-0917-425a-9d01-40e8957c447c,2603,2,00:17:53.130,62,53,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,2.8086,,97c5e670-80f2-4222-bd7f-e0124bd355eb,,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.8,60.2,5503.0,Lionel Andrés Messi Cuccittini,55.040802,-0.16425262,3.0,High Pass,90.1,51.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,cc678830-8dfb-4d7d-855f-3c104599afc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
dd9dd257-c5a3-4da9-99a5-924a445ec8cc,2612,2,00:18:01.800,63,1,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9951,,f3a9217e-1c1e-4755-95bf-2e925ce87cd9,,20131,Xavier Hernández Creus,15,Left Center Midfield,62.3,51.8,4324.0,Daniel Alves da Silva,7.2027774,1.5430257,2.0,Low Pass,62.5,59.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53caa4b3-6cea-472b-bd6e-bbd8c90c8be8,2615,2,00:18:02.835,63,2,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.8477,,077f1638-2f04-460e-ad0f-408ec2597d10,,4324,Daniel Alves da Silva,2,Right Back,63.8,60.5,20131.0,Xavier Hernández Creus,4.704253,-1.5282688,1.0,Ground Pass,64.0,55.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c672a99-822c-467e-b695-d825228a4ac8,2618,2,00:18:04.072,63,4,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9371,,de4e8fb0-5b05-43db-afbd-dad844c0d63d,,20131,Xavier Hernández Creus,15,Left Center Midfield,63.2,55.8,5503.0,Lionel Andrés Messi Cuccittini,12.410076,0.04030075,1.0,Ground Pass,75.6,56.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f56db22-7976-4dff-b127-cb67cc59a997,2621,2,00:18:05.552,63,5,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.8347,,9a710432-c19a-492c-82da-4b29d086a61e,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.8,56.3,5470.0,Ivan Rakitić,12.535549,1.9379702,1.0,Ground Pass,71.3,68.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772f7b4-2823-496f-aa42-10027754ed24,2624,2,00:18:07.150,63,7,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9858,,a5515fb0-3a1a-4b91-888e-c4a77ad72fa2,,5470,Ivan Rakitić,13,Right Center Midfield,71.3,68.0,5246.0,Luis Alberto Suárez Díaz,11.761377,0.658806,1.0,Ground Pass,80.6,75.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd09d8bf-23be-4fee-ac59-890aa5d78c80,2626,2,00:18:08.136,63,8,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,1.43,,fa9ccf2d-3eee-4e23-b40b-65aae7f5012c,,5246,Luis Alberto Suárez Díaz,23,Center Forward,80.6,75.2,4324.0,Daniel Alves da Silva,18.607525,-2.6971734,1.0,Ground Pass,63.8,67.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ced98a7c-1767-4474-9d88-bfc5352d1fa0,2629,2,00:18:13.896,63,13,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,2.2171,,15cd3611-1385-4b09-a597-9d740df4ad7d,,4324,Daniel Alves da Silva,2,Right Back,63.6,67.0,5211.0,Jordi Alba Ramos,47.668125,-1.486784,2.0,Low Pass,67.6,19.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,9db8192b-e9b3-41ff-b7ab-576349573f64,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
