id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception,counterpress,duel,clearance,shot,off_camera,foul_committed,foul_won,miscontrol,out,ball_recovery,substitution,block,injury_stoppage,goalkeeper,dribble_outcome_id,dribble_outcome_name,dribble_overrun,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_2,pass_through_ball,pass_technique_id,pass_technique_name,pass_type_id,pass_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,related_events,pass_cross,interception_outcome_id,interception_outcome_name,related_events_3,clearance_head
ca59f8b1-0ec4-458e-83dc-d809cf5b089c,3749,2,00:41:09.334,86,9,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,3.339427,,13e57e5d-bc67-46f3-9edb-37a5cf215a8e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.1,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,49.91032,-0.45647928,2.0,Low Pass,48.9,4.6,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e1738e6-8d57-4f3a-bec0-a7f7b26d2259,3752,2,00:41:13.265,86,13,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,3.552984,,62d601f8-c6ea-4460-b85f-4235194612e4,5211,Jordi Alba Ramos,6,Left Back,53.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,69.49935,1.2089944,3.0,High Pass,78.1,73.1,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8756d7c-0b42-491a-968f-a0cf23ab452d,3755,2,00:41:22.358,86,22,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,0.2083,,062ccb5a-516d-428b-83f7-b01c8b0b1016,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,99.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729b4d92-e063-4ff5-97b5-ea4b0fc8689b,,,4320.0,Neymar da Silva Santos Junior,4.560702,-1.3045443,1.0,Ground Pass,100.3,40.1,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9cc423-306e-4bba-8b80-99d055552aa0,3761,2,00:41:26.419,86,26,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,2.067396,,110e3184-8960-498b-99c6-a1bbdca2d0c1,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.6,42.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c766e820-57ac-4d39-85bb-d77d33ae1238,,,6593.0,Martín Montoya Torralbo,23.985205,1.7722802,1.0,Ground Pass,76.8,65.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9e4c0e-7ed9-4c57-85c6-317237e473de,3764,2,00:41:29.876,86,29,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,1.127465,,d4200416-a49a-4686-bc28-ad6719007e72,6593,Martín Montoya Torralbo,2,Right Back,80.6,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,18.709623,-1.5387218,1.0,Ground Pass,81.2,46.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249656d5-801c-4f87-9c5b-9e1c3cd108db,3767,2,00:41:32.015,86,32,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,1.291834,,53022da2-962c-4d3e-addb-2ff986241a4e,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.2,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.206906,-1.735945,1.0,Ground Pass,78.7,31.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90820f80-e33f-4a59-8fdf-ebfe662894d5,3770,2,00:41:34.920,86,34,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,0.806819,,46d02c94-4978-49ff-94a3-d650664aeb02,5470,Ivan Rakitić,13,Right Center Midfield,78.7,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.920202,1.6381102,1.0,Ground Pass,78.1,40.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133c8692-f46b-4715-ba94-8ca4bf262a93,3773,2,00:41:35.920,86,35,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,0.827363,,2cec17cb-4d61-48be-a34a-06985e4b729f,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.1,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.507616,-1.5327195,1.0,Ground Pass,78.5,29.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98bf86ca-66ba-44b8-a100-d1d01233b8f7,3776,2,00:41:37.324,86,37,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,0.325368,,f79cd591-2533-4f89-a34f-49c0e3a34db4,5470,Ivan Rakitić,13,Right Center Midfield,78.5,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.073588,1.0133653,1.0,Ground Pass,83.3,37.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfe6fe39-65e9-4881-86bf-c49fc4501c84,3779,2,00:41:37.941,86,37,30,Pass,204,217,Barcelona,1,Regular Play,217,Barcelona,0.608153,,cc8f3e56-09b9-4983-be39-c26eac304ff7,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,83.3,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,12.839003,-2.824768,1.0,Ground Pass,71.1,33.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
