id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_receipt,out,clearance,off_camera,interception,duel,counterpress,dribble,ball_recovery,foul_committed,foul_won,miscontrol,block,substitution,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,pass_aerial_won,pass_body_part_id,pass_body_part_name,related_events,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,duel_outcome_id,duel_outcome_name,foul_won_advantage,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_right_foot,clearance_left_foot,player,position,location,pass_cut_back,foul_won_defensive,dribble_overrun,dribble_nutmeg,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,related_events_5,related_events_6,pass_goal_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_deflected,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
340f07b7-c894-4c70-bf01-2986c6f32386,1566,1,00:35:56.685,35,56,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,0.7345,,ae9638c6-b41d-4fc1-a213-b532543a6998,22102.0,Adriano Correia Claro,6.0,Left Back,86.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,4.3737855,2.9576492,1.0,Ground Pass,81.7,5.3,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf51da4-6a6c-4256-8030-950fc402dcbd,1569,1,00:36:01.617,36,1,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,1.646739,,c70da9fb-1af6-4f81-9bb1-da25613d9571,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,81.1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,33.470135,1.972942,1.0,Ground Pass,68.0,51.1,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc719ae-52f8-4554-b009-b6ccf99302c0,1572,1,00:36:04.647,36,4,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,1.3279,,0a5690bb-dced-46c7-8272-0f130b6b124f,5470.0,Ivan Rakitić,15.0,Left Center Midfield,69.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,22.71057,1.1919253,1.0,Ground Pass,77.4,75.2,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817c610-d897-456e-bea3-892c8f318062,1577,1,00:36:09.660,36,9,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,0.1379,,783a3e6c-2edb-435d-abf7-bce7763fbced,6593.0,Martín Montoya Torralbo,2.0,Right Back,80.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a33373-d741-4b1a-81fb-2fd55804dbf8,5503.0,Lionel Andrés Messi Cuccittini,5.162364,-1.4152015,1.0,Ground Pass,81.1,55.0,9.0,Incomplete,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f656fe7-7b02-4a9d-a2ce-3b4cd6c36687,1591,1,00:36:13.895,36,13,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,0.975501,,49a9a392-d538-4c1f-bb4b-be12dd14d62f,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,76.8,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,4.7,-1.5707964,1.0,Ground Pass,76.8,48.0,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11256539-d057-4264-ac43-3a2738e1ed93,1594,1,00:36:15.966,36,15,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,2.6757,,eb0b9611-a56c-4048-a326-9fd6a2c1a3f7,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,81.9,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,36.553795,-1.4528885,1.0,Ground Pass,86.2,7.4,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8fd1124-c557-4cc6-95ee-4d054ddec1df,1597,1,00:36:20.065,36,20,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,1.3365,,93b6c882-b1d3-4a37-ac28-6931287f090c,22102.0,Adriano Correia Claro,6.0,Left Back,85.2,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.315918,1.3751339,1.0,Ground Pass,87.4,16.0,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b472c6a-9efb-417a-ba30-ec0a5c29bfdb,1600,1,00:36:23.518,36,23,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,1.2103,,9dd7e4cd-0b59-4892-ad19-1787098676df,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,87.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,10.020978,2.2003262,1.0,Ground Pass,81.5,24.1,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289d8dd-9df9-473e-944e-33f8fcab8e57,1604,1,00:36:25.373,36,25,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,1.3135,,2c0d3b22-d060-41b2-a8f2-82e0b4dfcd4e,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,82.9,27.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c8130144-e6be-4cda-ad0f-8948a2a53551,6379.0,Sergi Roberto Carnicer,14.284257,2.346294,1.0,Ground Pass,72.9,37.8,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce355f2f-397f-483e-be20-b2da13cfef49,1607,1,00:36:27.390,36,27,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,0.792683,,15754f96-0515-4d42-99af-b7379eae1129,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,72.5,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.005625,1.2727567,1.0,Ground Pass,77.2,56.4,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a809b21e-4639-44f2-be82-41bd72c08130,1610,1,00:36:30.474,36,30,30,Pass,52,217,Barcelona,4,From Throw In,217,Barcelona,0.411144,,20708536-f6e7-4948-acd3-c7606f08f425,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,81.6,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995b6e0-dda7-428d-a5df-07c7a0027bbb,5246.0,Luis Alberto Suárez Díaz,9.865597,-0.18347995,1.0,Ground Pass,91.3,56.6,9.0,Incomplete,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1afc5ab6-3e96-43ae-b7c5-018027316855,1637,1,00:37:40.591,37,40,30,Pass,55,217,Barcelona,7,From Goal Kick,217,Barcelona,2.8048,,a12cef35-7a1e-40a5-8c6d-1743507a80c7,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,57.33847,0.03663282,3.0,High Pass,64.3,38.2,,,63.0,Goal Kick,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5aee199-73c4-435e-9930-c64c001e0697,1639,1,00:37:43.446,37,43,30,Pass,55,217,Barcelona,7,From Goal Kick,217,Barcelona,1.8947,,03aac08c-7b2d-47d7-a02b-46dcfd9e3dfd,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,64.3,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,50d4cfa6-8b91-406b-99b0-9eadd0d31288,5470.0,Ivan Rakitić,21.466253,-2.0344439,2.0,Low Pass,54.7,19.0,9.0,Incomplete,,,,,,,,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c852d5ea-9069-41e2-8af6-89d1b96683ae,1660,1,00:38:02.840,38,2,30,Pass,57,217,Barcelona,1,Regular Play,217,Barcelona,1.6749,,521939b6-8c1a-4090-8a7d-aa8ea8e19378,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,62.7,23.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a3dc25ff-dd13-46f4-8ef4-24a736a43bb4,4320.0,Neymar da Silva Santos Junior,17.142054,-1.5007358,1.0,Ground Pass,63.9,6.6,,,66.0,Recovery,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e1027a5-b284-4a4b-bfc9-abb43d328c74,1664,1,00:38:04.652,38,4,30,Pass,57,217,Barcelona,1,Regular Play,217,Barcelona,1.0666,,648fbfb0-f632-4a63-806f-db63efdc1237,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.9,5.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,800f271e-1c4f-4873-bceb-c6d47e0d2cf6,6379.0,Sergi Roberto Carnicer,8.839118,0.79339796,1.0,Ground Pass,70.1,12.1,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6475f2-a027-46f1-9bde-cbd1efaba22e,1668,1,00:38:07.285,38,7,30,Pass,57,217,Barcelona,1,Regular Play,217,Barcelona,1.9327,,a5e53d67-7a69-4928-b962-c028e89edf35,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,84.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6394df-bb4e-4a2e-afd5-055e7def3d65,5246.0,Luis Alberto Suárez Díaz,38.652943,1.0805346,3.0,High Pass,102.5,41.3,9.0,Incomplete,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96d1c7dc-953f-45d5-b6cf-0495c8487a82,1672,1,00:38:50.428,38,50,30,Pass,58,217,Barcelona,2,From Corner,217,Barcelona,1.0725,,b42cc477-ebad-4332-aee8-0874294d91e8,5470.0,Ivan Rakitić,15.0,Left Center Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.940322,2.7274542,1.0,Ground Pass,110.9,4.1,,,61.0,Corner,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd09be1c-b193-4fe9-9ee5-d6a541ce16ce,1675,1,00:38:54.642,38,54,30,Pass,58,217,Barcelona,2,From Corner,217,Barcelona,1.416864,,4145b09d-8c67-4039-9557-a56d947409e3,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,109.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.164762,2.6543505,1.0,Ground Pass,95.6,19.0,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662b97a9-5d65-4883-958d-980c12b3d42e,1679,1,00:38:57.028,38,57,30,Pass,58,217,Barcelona,2,From Corner,217,Barcelona,1.2234,,18346f89-55c0-48cf-ba96-72515e52ff6c,5470.0,Ivan Rakitić,15.0,Left Center Midfield,96.2,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.877937,1.1854199,2.0,Low Pass,104.8,42.9,9.0,Incomplete,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999e2d92-3a3f-4a16-a136-a9747c80c716,1683,1,00:39:03.649,39,3,30,Pass,58,217,Barcelona,2,From Corner,217,Barcelona,2.1265,,02b8c48d-cb0a-42c6-b70c-0e45c8546422,6593.0,Martín Montoya Torralbo,2.0,Right Back,64.1,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,20.622803,0.94378257,1.0,Ground Pass,76.2,74.5,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c65a2eff-a4f7-4337-a79c-40b9ff348e64,1686,1,00:39:09.416,39,9,30,Pass,58,217,Barcelona,2,From Corner,217,Barcelona,0.283,,1e537264-fc2b-4ea7-9645-ba93c6b144c2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.2,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef5212cd-3ea7-4553-a3ba-5dd82789544b,5470.0,Ivan Rakitić,6.860029,-0.93021065,1.0,Ground Pass,80.3,56.8,9.0,Incomplete,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b94e9821-a2e0-41c4-8dd1-ba6dabb0fb3c,1702,1,00:39:49.754,39,49,30,Pass,60,217,Barcelona,7,From Goal Kick,217,Barcelona,0.5947,,b45e012b-2989-4112-bcf7-4a8b812b6daa,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,26.754065,-0.33120653,1.0,Ground Pass,32.3,27.4,,,63.0,Goal Kick,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32d5332-683b-4a57-b01b-87a8ed69e3e4,1704,1,00:39:57.118,39,57,30,Pass,60,217,Barcelona,7,From Goal Kick,217,Barcelona,0.885507,,1699de82-028c-42f1-a2b0-d097e5c9cf27,7068.0,Marc Bartra Aregall,5.0,Left Center Back,32.3,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,18.250753,1.1292039,1.0,Ground Pass,40.1,43.9,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a46dfc-121e-458e-a680-1cd4a1ad717f,1707,1,00:39:58.767,39,58,30,Pass,60,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0238,,13588493-c7ea-41a0-9c1c-b7dc413ba096,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,40.0,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,28.836782,1.3965259,1.0,Ground Pass,45.0,72.7,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579ee0df-ea11-430c-a1d0-c09024cedf0f,1710,1,00:40:03.689,40,3,30,Pass,60,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2102,,174ff89f-3751-4b33-bd7c-665def33982f,6593.0,Martín Montoya Torralbo,2.0,Right Back,51.9,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,22.090721,-1.0179551,1.0,Ground Pass,63.5,54.7,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
